a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34
1,0,1.41932,1.12482,1.35,1.125,1.23182,1.27955,0.96364,1.44318,1.04517,1.36194,0.80909,1.33636,0.8665,1.27322,1.02727,1.40455,0.65227,1.12727,0.79972,1.05078,0.81364,1.36364,0.85997,0.95198,0.90029,0.92886,0.0,0.0,0.97084,0.92536,0.99474,0.93686
1,0,1.83789,1.42904,1.72113,1.58385,1.45625,1.78115,1.1647,1.82732,0.86988,1.86947,0.53823,1.78497,0.40564999999999996,1.5207000000000002,0.21530000000000005,1.26529,0.15986,1.03928,0.37959,0.68649,0.52588,0.51095,0.62702,0.32204,0.94946,0.37309000000000003,1.1469,0.54089,1.37093,0.60833,1.48319,0.7568699999999999
1,0,0.0,2.0,0.0,1.15244,1.28354,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.76524,1.28301,0.0,2.0,2.0,0.68598,0.0,0.0,0.0,2.0,0.0,0.0,0.96422,2.0,0.0,0.0,0.67683,1.14939,2.0
1,0,0.0,1.28105,1.22222,1.15033,0.24307,0.29016,0.6928099999999999,1.71242,0.0,2.0,0.18301,1.33987,0.20914999999999995,0.97386,0.019610000000000016,0.16993000000000003,0.39869,0.45752000000000004,0.95425,0.16993000000000003,1.9411800000000001,0.05881999999999998,0.0,0.56863,1.7438500000000001,1.09176,0.0,1.05229,1.18301,1.02614,0.59799,0.51759
1,0,2.0,0.91286,2.0,0.8273699999999999,1.86635,0.18220999999999998,1.94817,1.61053,1.95473,0.5861799999999999,1.88486,0.68264,1.87937,0.76567,1.8105099999999998,0.3782,1.12245,0.0,1.9028399999999999,1.11053,1.62357,0.21453,1.55389,0.17132000000000003,1.48136,0.13417,1.4064999999999999,0.10326000000000002,1.32984,0.07872000000000001,0.86659,0.0
1,0,1.35346,0.86232,1.69387,0.97577,1.68195,0.96426,1.5571700000000002,0.93881,1.61836,0.89533,1.62099,0.9347300000000001,1.59361,0.92711,1.42271,0.7359100000000001,1.58213,1.04992,1.49736,0.91229,1.46241,0.91011,1.45008,0.99436,1.39146,0.90962,1.35588,0.89694,1.32232,0.9136299999999999,1.28943,0.917
1,0,1.95202,1.02254,1.93757,0.98728,1.93526,1.01214,1.96705,0.98266,1.96936,1.0052,1.95665,0.96936,1.9526,0.99595,1.9948000000000001,0.97341,1.99769,1.01792,1.93584,0.95029,1.93815,0.9763,1.97052,0.95549,1.9621499999999998,0.98353,1.9739900000000001,1.01908,1.95434,0.9659,1.95838,1.00809
1,0,1.84713,0.9660299999999999,1.86412,0.91507,1.8195299999999999,1.0,1.73673,0.92357,1.71975,0.86412,1.74947,0.88323,1.77495,0.81316,1.78132,0.78769,1.6199599999999998,0.89809,1.79193,0.84289,1.89384,0.9660299999999999,1.8492600000000001,0.73885,1.74115,0.76688,1.66242,0.77707,1.72611,0.62208,1.6581700000000001,0.75159
1,0,2.0,0.97599,1.9414,1.06531,1.92106,0.76745,1.77152,0.83601,1.52798,0.79725,1.56409,0.99288,1.34395,0.72543,1.5293999999999999,0.7822,1.45107,0.82187,1.05982,0.64425,1.02309,0.47121,1.03286,0.34841999999999995,1.1329,0.46794,1.02431,0.37803,0.94293,0.40427,0.95392,0.34302999999999995
1,0,1.99539,0.94111,1.85243,1.02306,1.83398,0.6229199999999999,2.0,1.0376,1.85243,0.82245,1.59755,0.55055,1.6053600000000001,0.6177699999999999,1.84356,0.61458,1.58212,0.67808,1.5697100000000002,0.70326,1.3694600000000001,0.52643,1.56811,0.48829,1.41078,0.53832,1.21266,0.6591,1.42267,0.45513000000000003,1.18641,0.5469999999999999
1,0,1.79378,1.29492,1.6406399999999999,1.52312,1.41319,1.6815799999999999,1.14177,1.83548,0.83169,1.78772,0.57089,1.72328,0.42835,1.41471,0.24563999999999997,1.16755,0.30023,0.90144,0.42305000000000004,0.76497,0.59363,0.61713,0.82563,0.4746,1.01523,0.51293,1.1903,0.61941,1.3100800000000001,0.76801,1.34572,0.91964
1,0,1.9287,1.33164,1.7616800000000001,1.6234899999999999,1.49305,1.84266,1.2159200000000001,1.95193,0.86044,1.96167,0.52798,1.8359,0.29252999999999996,1.6549,0.12526000000000004,1.3675,0.08186000000000004,1.05595,0.10175999999999996,0.73827,0.26031000000000004,0.45931,0.49243000000000003,0.25265000000000004,0.77677,0.13878000000000001,1.0781,0.12841000000000002,1.36021,0.21943000000000001,1.5940699999999999,0.3973
1,0,1.7479,1.0084,1.83312,1.01659,1.82638,1.02469,1.86555,1.01681,1.60504,1.05882,1.79093,1.04731,1.77441,1.05407,1.64706,1.1932800000000001,1.8403399999999999,1.04202,1.71285,1.07122,1.68895,1.07577,1.66387,1.08403,1.63728,1.08296,1.61345,1.01681,1.5818699999999999,1.08757,1.5533000000000001,1.08891
1,0,2.0,0.0,1.0,1.0,1.77941,0.007349999999999968,1.8088199999999999,1.5514700000000001,0.5808800000000001,0.051470000000000016,1.0,1.0,1.0,1.0,1.72059,0.22794000000000003,1.73529,0.39705999999999997,1.0,1.0,1.18382,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0
0,0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0
1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.66667,1.16667,1.2604199999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.80208,0.78125,0.83333,1.90625,0.0,1.5,1.04167,1.75,0.77083,0.0,0.875,0.72917,0.80208,0.0625
1,0,1.8336700000000001,1.31456,1.65541,1.5767099999999998,1.34962,1.7067700000000001,1.17293,1.7894700000000001,0.81024,1.79886,0.5827100000000001,1.66541,0.31579,1.47744,0.25275000000000003,1.19492,0.2782,0.95113,0.37970000000000004,0.7180500000000001,0.5083500000000001,0.46536999999999995,0.7342299999999999,0.33986000000000005,0.9847,0.30294,1.22708,0.35572000000000004,1.431,0.48794000000000004,1.64662,0.6992499999999999
0,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0
1,0,2.0,1.14286,2.0,1.71429,2.0,1.71429,2.0,0.85714,1.85714,0.85714,2.0,1.02534,2.0,1.0,1.4285700000000001,0.85714,2.0,1.03617,2.0,0.71429,2.0,1.0,1.28571,0.71429,2.0,1.04891,2.0,1.05182,2.0,1.5714299999999999,2.0,1.0
1,0,1.9570400000000001,0.87905,1.6331799999999999,0.8731,1.96365,0.81758,1.9702600000000001,1.0846,1.9200300000000001,0.98876,1.8354300000000001,0.75281,2.0,0.68605,1.99273,0.78784,1.98678,0.78982,2.0,0.72835,1.93126,0.6054200000000001,2.0,0.80767,1.8879299999999999,0.68435,1.8142800000000001,0.7627200000000001,1.8909500000000001,0.68143,1.69531,0.5842700000000001
1,0,2.0,1.0,2.0,1.0,1.6666699999999999,1.11111,2.0,0.88889,1.88889,0.88889,2.0,0.77778,1.77778,1.0,1.77778,1.0,2.0,0.88889,1.77778,0.88889,1.6666699999999999,0.88889,1.6666699999999999,1.0,1.90347,0.94648,2.0,1.11111,1.88889,0.88889,2.0,1.0
1,0,0.0,0.0,1.0,1.0,1.50814,0.21497999999999995,1.6058599999999998,1.3289900000000001,0.0,0.58632,1.0,1.0,1.0,1.0,2.0,0.7329,1.36482,0.36482000000000003,1.97068,0.0,0.0,0.0,2.0,0.40391,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
1,0,2.0,1.00433,2.0,0.98791,2.0,0.9704,2.0,0.92986,1.97839,0.93744,2.0,0.9345600000000001,1.97261,0.92083,1.92561,0.8633500000000001,1.94184,0.85673,1.9958900000000002,0.8575200000000001,1.94815,0.86435,1.89469,0.79149,1.89067,0.82091,1.85644,0.81448,1.83777,0.79899,1.83867,0.79234
1,0,1.87032,1.4697200000000001,1.53945,1.82161,1.1038000000000001,1.95275,0.6196699999999999,1.8791600000000002,0.26061,1.58226,0.07901000000000002,1.16731,0.17583000000000004,0.75058,0.40617000000000003,0.36658,0.75988,0.17118999999999995,1.18823,0.21301000000000003,1.5155699999999999,0.42569999999999997,1.6927400000000001,0.75157,1.69097,1.10484,1.52798,1.3976199999999999,1.25974,1.5657299999999998,0.9326099999999999,1.57552
1,0,1.01667,0.64375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12292,0.44999999999999996,1.22813,1.82813,2.0,0.57708,1.0,1.0,1.08333,0.0,0.89375,0.83333,2.0,0.23333000000000004,0.0,1.18854,1.0,1.0,2.0,0.72708
1,0,1.94598,0.97315,0.0,1.26131,0.63607,1.35639,1.69258,0.36573,2.0,0.96647,0.7098,0.9945,0.45148,1.15452,1.91921,0.5373,2.0,0.49576,0.70265,0.68546,0.26136000000000004,1.37361,1.83872,0.53266,1.5220799999999999,0.41869999999999996,2.0,0.38607,0.90366,1.20477,0.93883,1.41913
1,0,1.88208,0.85361,1.93408,0.8894299999999999,1.921,0.8355,1.88307,0.8296399999999999,1.88462,0.68191,1.85269,0.68537,1.82116,0.64076,1.80681,0.66368,1.75243,0.5297799999999999,1.7055500000000001,0.52847,1.6615,0.49915,1.61297,0.5191399999999999,1.5680399999999999,0.45370999999999995,1.50179,0.40146000000000004,1.47075,0.42623,1.4218899999999999,0.41913999999999996
0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0
1,0,2.0,1.16195,2.0,0.94442,2.0,1.01373,2.0,0.87648,2.0,0.98489,2.0,0.98269,2.0,0.93626,2.0,0.92843,2.0,1.059,2.0,0.8989199999999999,2.0,0.97315,2.0,0.77022,2.0,0.93177,2.0,1.08299,2.0,0.85806,2.0,0.92561
0,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0
1,0,1.68148,1.1037,1.77037,1.03457,1.65185,1.08148,1.60988,0.9950600000000001,1.79012,1.11852,1.59753,1.04938,1.62469,1.0963,1.7827199999999999,0.82469,1.73827,0.89136,1.48642,1.0098799999999999,1.60988,1.08148,1.6666699999999999,0.8716,1.63773,0.97549,1.76543,1.02222,1.61235,0.9284,1.5135800000000001,0.95309
0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0,1.5,1.0,1.38696,1.10435,1.4913,1.06522,1.46957,0.96087,1.35652,0.87391,1.45652,1.04783,1.50435,1.02609,1.35652,1.19565,1.42174,1.14783,1.42174,0.97391,1.3217400000000001,0.88696,1.47391,0.9913,1.4178899999999999,1.06908,1.38696,1.03913,1.35217,1.14783,1.44783,1.17391
1,0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
1,0,1.83479,1.28993,1.6925599999999998,1.47702,1.49234,1.68381,1.21991,1.86761,0.91904,1.85011,0.64442,1.77681,0.47265,1.58425,0.2965,1.31291,0.24178999999999995,1.03939,0.28774999999999995,0.84683,0.41685000000000005,0.60832,0.62801,0.47046,0.8305,0.39137,1.08425,0.38512,1.25164,0.51532,1.40591,0.64661
1,0,0.73333,1.4,0.72697,1.12159,0.82222,0.95556,1.06192,0.93121,1.04461,1.02575,0.99115,1.02726,0.98414,0.99834,0.99907,0.99117,1.0047,0.99847,1.00138,1.00238,0.99886,1.00102,0.99931,0.9995,1.00019,0.99957,1.00026,1.00005,1.0,1.00015,0.99992,1.00002
1,0,2.0,1.16801,1.99352,1.16334,1.94616,1.33347,1.9175900000000001,1.2261,1.91408,1.37107,1.8425,1.46899,1.8101099999999999,1.49225,1.7847300000000001,1.48311,1.65091,1.56977,1.5655299999999999,1.5807099999999998,1.55586,1.6472,1.48311,1.55236,1.43317,1.69129,1.35684,1.76147,1.33921,1.66844,1.22101,1.78685
1,0,1.89706,1.38235,1.9117600000000001,1.375,1.74265,1.6764700000000001,1.45588,1.77941,1.19118,1.88971,0.97794,1.86029,0.7941199999999999,1.8235299999999999,0.625,1.6764700000000001,0.5,1.47794,0.26471,1.38235,0.13971,1.08824,0.25734999999999997,0.875,0.32075,0.75869,0.44853,0.57353,0.55882,0.49265000000000003,0.71324,0.43382
1,0,1.0,1.0,0.66328,1.85388,1.0,1.0,1.68869,0.0,1.97078,1.31385,0.73952,0.40788,0.6975899999999999,1.65565,1.9415499999999999,1.16391,1.0,1.0,1.0,1.0,0.81957,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.04447,1.6188099999999999,1.0,1.0
1,0,1.9635500000000001,0.92802,2.0,0.85667,2.0,0.78687,2.0,0.63826,1.9257,0.56431,1.9451,0.5933200000000001,1.9039199999999998,0.5361899999999999,1.98305,0.64743,1.84537,0.3398,1.75346,0.39410999999999996,1.69637,0.35775,1.85106,0.3456,1.57577,0.30288000000000004,1.25435,0.36080999999999996,1.45114,0.27220999999999995,1.38895,0.26580000000000004
1,0,2.0,0.58543,2.0,1.76131,1.8706,1.18593,2.0,0.9007499999999999,1.93844,1.4799,1.65452,0.8392,2.0,1.00879,1.97613,0.49873999999999996,1.8002500000000001,0.75503,1.8806500000000002,0.80905,2.0,0.87688,1.93593,1.10678,1.9289,0.9275100000000001,2.0,0.7261299999999999,1.4397,1.19849,1.51382,0.94598
1,0,2.0,1.0738,2.0,1.0342,2.0,0.94437,2.0,1.08764,2.0,1.19651,2.0,1.20328,2.0,1.12785,2.0,1.10561,2.0,1.27087,2.0,1.4475799999999999,2.0,1.4175,2.0,1.2003300000000001,2.0,1.36743,1.9560300000000002,1.48641,2.0,1.32492,2.0,1.46712
1,0,1.03852,1.02568,1.00428,1.0,1.01997,0.98003,1.0214,0.95007,0.9515,0.98716,1.01427,0.97718,1.0,0.96719,0.95292,0.9714700000000001,0.98288,1.03566,1.0214,1.00428,1.05136,0.97718,1.05136,1.01854,1.03994,1.01569,1.01997,1.00713,0.97432,0.98146,0.98573,1.01997
1,0,2.0,1.06538,2.0,1.20746,2.0,1.26281,1.93051,1.32213,1.86773,1.39039,1.75474,1.50082,1.79555,1.52321,1.65954,1.6075599999999999,1.57619,1.62999,1.47807,1.67135,1.40553,1.6884000000000001,1.34384,1.72082,1.27712,1.72386,1.19296,1.70682,1.11372,1.72688,1.0699,1.71444
1,0,1.89505,0.96832,1.8752499999999999,1.05545,1.89505,1.01386,1.9287100000000001,1.02772,1.9128699999999998,0.9901,1.94059,0.98416,1.9188100000000001,1.03366,1.93663,1.0,1.94257,1.01386,1.90495,1.00792,1.88713,0.98218,1.89307,1.02376,1.89002,1.01611,1.8811900000000001,1.00198,1.87327,1.04158,1.86733,1.02376
1,0,1.58459,0.64474,2.0,1.35338,1.75376,0.99436,1.82519,1.19361,1.5018799999999999,0.72368,1.65977,1.06391,1.69737,1.14662,1.7236799999999999,0.57331,1.76128,1.04511,1.66917,1.20489,1.84774,0.59023,1.6484999999999999,0.95301,1.56836,0.89429,1.5282,0.86654,1.15602,0.87782,1.44767,0.89691
0,0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
1,0,1.97905,1.1581,1.9011200000000001,1.35237,1.82039,1.4856099999999999,1.7176,1.6488800000000001,1.58827,1.73743,1.4034900000000001,1.83156,1.2514,1.8480400000000001,1.047,1.8547500000000001,0.87807,1.79749,0.7382,1.80754,0.62165,1.7167599999999998,0.48966,1.58324,0.42413,1.4604,0.38100999999999996,1.30796,0.34246,1.1834500000000001,0.35866,1.02968
1,0,1.97032,0.85616,1.91324,0.99772,1.9657499999999999,0.82877,1.9863,1.18265,1.91781,1.00228,1.93607,0.91553,1.91324,0.99772,1.86758,0.91324,1.97032,0.78767,2.0,1.10274,1.92009,0.9474899999999999,1.92466,1.06849,1.94043,0.90748,1.97032,0.79909,1.85388,0.91324,1.9657499999999999,0.78082
1,0,1.38521,1.15564,1.41245,1.07393,1.26459,1.24125,1.23346,1.1323,1.19455,1.25292,1.24514,1.36965,1.08949,1.22957,0.96109,1.36965,1.05058,1.24903,1.24903,1.09728,1.07782,1.29961,0.97506,1.28482,0.93976,1.2625600000000001,0.85214,1.14786,0.90661,1.31128,0.80934,1.2879399999999999
1,0,1.4736799999999999,0.89474,1.8378100000000002,1.01756,1.83155,1.02615,1.68421,0.94737,1.68421,1.0,1.7985600000000002,1.05028,1.78315,1.05756,1.84211,1.4736799999999999,2.0,1.05263,1.7255,1.07631,1.70301,1.08141,1.42105,1.2105299999999999,1.65419,1.08968,1.5263200000000001,0.78947,1.6015000000000001,1.09534,1.5741800000000001,1.0971899999999999
1,0,0.0,0.40323,1.0,1.0,0.0,1.64516,0.12902999999999998,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.29839,1.23387,2.0,1.51613,1.0,1.0,1.0,1.0,1.0,1.0
1,0,1.85013,1.01809,1.92211,1.01456,1.9204599999999998,1.0218,1.9276499999999999,1.0801,1.8759700000000001,1.1137,1.91161,1.0432,1.9073799999999999,1.0501800000000001,1.87339,1.0284200000000001,1.95866,1.0,1.89097,1.07047,1.8843,1.07697,1.83721,1.10853,1.86923,1.0895,1.8759700000000001,1.08786,1.85198,1.10134,1.8425799999999999,1.10698
1,0,1.8704800000000001,1.3802699999999999,1.64099,1.69212,1.3134700000000001,1.86625,0.96067,1.9074,0.5782700000000001,1.79346,0.29439000000000004,1.5156,0.18950999999999996,1.22735,0.18864000000000003,0.87461,0.32526,0.61898,0.61666,0.37139,0.86987,0.29238,1.15552,0.33579000000000003,1.38544,0.48432,1.52573,0.70103,1.56239,0.94062,1.5146,1.16645
1,0,1.9800200000000001,1.00075,2.0,1.0,1.98982,0.99925,1.94721,1.02394,1.9769999999999999,1.0213,1.97888,1.03073,1.9917,1.02338,1.93929,1.05713,1.93552,1.05279,1.9773800000000001,1.05524,2.0,1.06241,1.9415499999999999,1.08107,1.96709,1.0725500000000001,1.95701,1.08088,1.9819,1.0812599999999999,1.97247,1.08616
1,0,2.0,0.98821,2.0,0.99657,2.0,0.98435,2.0,0.98435,2.0,0.97191,2.0,0.9781299999999999,1.9982799999999998,0.96913,1.9952800000000002,0.96762,1.99314,0.96548,2.0,0.96119,2.0,0.94961,2.0,0.95069,1.9984199999999999,0.94473,1.994,0.93696,1.99057,0.93503,1.98971,0.93332
1,0,1.84843,1.0679400000000001,1.80562,0.97701,1.77031,0.96701,1.6672500000000001,0.9338,1.59582,0.92334,1.6726,0.94229,1.6425999999999998,0.93562,1.39199,1.0453,1.71254,1.01394,1.5596999999999999,0.91961,1.5343,0.91547,1.47038,0.77178,1.48659,0.90872,1.52613,0.91463,1.4427699999999999,0.90379,1.4222299999999999,0.90192
1,0,2.0,0.71572,2.0,0.74654,1.94623,0.64906,2.0,0.69434,1.92736,0.50943,1.90818,0.55881,1.7572299999999998,0.41101,1.69748,0.41981,1.59623,0.42421,1.68459,0.29025,1.5446499999999999,0.12673,1.49214,0.26666999999999996,1.35504,0.23946,1.26352,0.21760999999999997,1.16604,0.26854999999999996,1.13994,0.30000000000000004
1,0,1.85736,1.00075,1.81927,0.94324,1.77521,0.95818,1.84317,1.09037,1.86258,1.11949,1.8805100000000001,0.93876,1.78342,1.0351,1.83719,0.93204,1.8357,0.8581,1.88125,1.01195,1.90515,1.0224,1.7968600000000001,0.98058,1.82383,0.96322,1.88125,0.93577,1.73936,0.98058,1.79089,0.90814
1,0,0.35714,0.0,2.0,1.82857,2.0,0.0,2.0,0.76607,2.0,1.9616099999999999,2.0,0.62321,2.0,0.0,2.0,1.13839,2.0,0.0,2.0,0.96607,0.15713999999999995,2.0,1.5375,1.85714,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0
1,0,1.92657,1.0417399999999999,1.89266,1.15766,1.86098,1.19791,1.8367499999999999,1.36526,1.80619,1.40198,1.76221,1.40552,1.66586,1.4836,1.60101,1.51752,1.53392,1.5218,1.48435,1.5421200000000002,1.42546,1.55684,1.3334,1.55274,1.26978,1.5421399999999998,1.2230699999999999,1.5344799999999998,1.14312,1.49124,1.11573,1.46571
0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0,1.68317,1.05375,1.84803,1.00202,1.84341,1.00301,1.843,1.09901,1.75813,1.04102,1.8189199999999999,1.00585,1.80738,1.00673,1.8062200000000002,0.87553,1.77935,0.9646399999999999,1.7636500000000002,1.00909,1.74635,1.00978,1.7963200000000001,0.95757,1.70824,1.01096,1.62235,1.11598,1.6662400000000002,1.0119,1.6440700000000001,1.01227
1,0,1.9449,0.5068900000000001,2.0,0.96308,1.98898,0.12948000000000004,1.90083,1.6694200000000001,2.0,0.89896,2.0,0.87507,2.0,0.84983,2.0,0.82319,2.0,0.79509,2.0,0.7654799999999999,2.0,0.73429,2.0,0.70148,2.0,0.66696,2.0,0.63069,2.0,0.5926,2.0,0.55261
1,0,0.32065,0.0,0.0,2.0,2.0,1.63317,1.03515,0.0,0.0,0.0,2.0,2.0,1.88683,0.0,0.0,2.0,1.8384,2.0,2.0,0.0,0.0,0.0,0.8114399999999999,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3361100000000001
1,0,2.0,0.8117099999999999,1.93035,0.63844,0.89132,0.06403000000000003,2.0,0.95451,1.50874,0.32257,1.34432,0.30293000000000003,0.48314999999999997,0.02485000000000004,1.05499,0.37763,1.33109,0.0,0.86849,0.5469999999999999,0.81944,0.64266,0.79668,0.73431,0.79532,0.81599,0.8096,0.88407,0.83374,0.93712,0.8626199999999999,0.97553
1,0,1.0,1.0,2.0,1.5172400000000001,1.0,1.0,1.10991,0.0,1.0,1.0,1.0,1.0,0.0,0.77586,0.44289,0.16703,1.7694,1.63147,1.0,1.0,1.5344799999999998,1.3566799999999999,0.09697999999999996,1.44828,2.0,0.0,0.0,1.8157299999999998,1.0,1.0,1.0,1.0
1,0,2.0,0.93396,2.0,1.62937,2.0,1.09557,2.0,1.2028,2.0,0.0,2.0,0.59441,2.0,0.84149,2.0,1.04895,2.0,0.38461999999999996,2.0,0.73427,2.0,0.0,2.0,0.41957999999999995,2.0,0.18628,2.0,0.0,2.0,0.21445000000000003,2.0,0.5174799999999999
1,0,1.9117600000000001,0.91176,1.97059,1.17647,1.8235299999999999,1.08824,1.9117600000000001,0.97059,1.97059,0.82353,1.97059,1.14706,1.9411800000000001,1.02941,2.0,1.0,2.0,1.0,1.76471,1.11765,1.88235,1.02941,1.85294,1.02941,1.9266299999999998,1.026,1.9411800000000001,0.88235,1.97059,1.05882,1.9117600000000001,1.05882
1,0,2.0,0.84101,1.72314,1.27686,1.83443,0.41612000000000005,2.0,0.71793,2.0,0.50137,1.79962,0.87473,1.76837,1.14638,2.0,1.39337,2.0,1.2659,1.96354,0.98109,1.92599,0.08662000000000003,2.0,1.1480299999999999,2.0,0.88418,2.0,0.88871,2.0,1.53372,2.0,0.42242
1,0,1.8941,1.13425,1.87001,1.31543,1.7889599999999999,1.43388,1.63388,1.59975,1.54003,1.7101600000000001,1.39699,1.7616100000000001,1.2426599999999999,1.79523,1.09134,1.7959800000000001,0.9084099999999999,1.76261,0.79799,1.66926,0.69737,1.6261,0.59448,1.50489,0.5378499999999999,1.40753,0.49685999999999997,1.27252,0.47177,1.1917200000000001,0.5119199999999999,1.05972
1,0,1.84557,0.9142,0.68255,0.19447000000000003,0.91039,0.43565,1.80648,1.04576,1.89514,0.99237,0.81506,1.6396600000000001,0.79981,0.31935,1.85701,0.88656,1.77979,0.84271,0.93041,1.5081,0.65872,1.80934,1.78932,0.96282,1.70882,0.74712,1.77884,0.8589100000000001,0.7864599999999999,0.21830000000000005,0.81506,0.40132999999999996
1,0,2.0,2.0,2.0,2.0,1.9101,2.0,0.7303,2.0,0.16847999999999996,2.0,0.0,2.0,0.0,1.72526,0.0,0.42221,0.0,0.57948,0.0,0.0,0.47162000000000004,0.0,1.90014,0.0,2.0,0.0,2.0,0.0,2.0,0.65314,2.0,1.34845
1,0,1.94631,1.17498,1.9094600000000002,1.3314300000000001,1.8509600000000002,1.4996,1.73678,1.63842,1.59215,1.73838,1.48698,1.8361399999999999,1.3045900000000001,1.90665,1.17959,1.9342899999999998,0.99299,1.93109,0.8112,1.89383,0.66977,1.82492,0.53466,1.76482,0.41437,1.6633499999999999,0.32071000000000005,1.52564,0.24678999999999995,1.42488,0.18789999999999996,1.26092
1,0,1.88103,0.99143,1.89818,0.97535,1.9410500000000002,0.98178,1.89175,0.87245,1.8220800000000001,0.89068,1.88853,1.01179,1.90782,0.86281,1.87138,0.93891,1.90782,0.97642,1.87996,0.85423,1.82851,0.87567,1.9013900000000001,0.80493,1.88245,0.85097,1.84352,0.87138,1.8842400000000001,0.81458,1.91747,0.83173
1,0,2.0,0.13299000000000005,2.0,1.2227999999999999,1.85492,0.60104,2.0,0.8791,2.0,1.35147,2.0,1.07772,2.0,0.85233,2.0,0.0,2.0,0.0,1.6183100000000001,1.1580300000000001,2.0,1.6234899999999999,2.0,0.82988,2.0,1.35924,2.0,0.33506,2.0,1.88428,2.0,0.81174
1,0,1.57647,0.98431,1.40392,1.0,1.38431,1.12941,1.4,0.94118,1.56471,1.14118,1.46667,1.08235,1.52549,0.9451,1.58039,1.01569,1.50196,1.0,1.45882,1.06667,1.58039,1.08235,1.49804,1.00392,1.48601,1.10039,1.46275,1.08235,1.45098,1.23529,1.43137,1.17255
1,0,1.50112,0.96404,1.61124,1.01348,1.58876,1.01573,1.58876,1.02472,1.66742,0.99551,1.71685,0.95281,1.66517,1.00899,1.5730300000000002,1.02472,1.6471900000000002,0.92584,1.56854,1.14157,1.57528,0.96404,1.46517,1.04944,1.56588,1.00824,1.4764,0.96404,1.54607,1.10562,1.6067399999999998,0.9191
1,0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.4375,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
1,0,1.7604600000000001,1.01092,1.86335,1.00258,1.8582100000000001,1.00384,1.79988,1.02304,1.81504,1.12068,1.8309600000000001,1.00744,1.8181500000000002,1.00854,1.8277700000000001,0.93026,1.76531,1.03881,1.76979,1.01148,1.75071,1.01232,1.77138,0.99697,1.70886,1.01375,1.66161,1.00849,1.6629800000000001,1.01484,1.63887,1.01525
